id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1788552,173563,1057,0.0,0,68.0,,,,,
1788553,173563,1058,0.0,0,68.0,,,,,
1788554,173563,2000,0.0,0,68.0,,,,,
1788555,173563,1123,0.0,0,68.0,,,,,
1788556,173563,1103,0.0,0,68.0,,,,,
1788557,173563,1062,3699.0,0,,,,,,
1788558,173564,1186,0.0,0,68.0,,,,,
1788559,173564,1107,0.0,0,68.0,,,,,
1788560,173564,1108,0.0,0,68.0,,,,,
1788561,173564,1185,0.0,0,68.0,,,,,
1788562,173564,1120,0.0,0,68.0,,,,,
1788563,173564,1122,0.0,0,68.0,,,,,
1788564,173564,1123,0.0,0,68.0,,,,,
1788565,173564,1057,0.0,0,68.0,,,,,
1788566,173564,1058,0.0,0,68.0,,,,,
1788567,173564,2000,0.0,0,68.0,,,,,
1788568,173564,1180,122.4,0,10.0,,,,,
1788569,173564,1008,900.0,0,49.0,,,,,
1788570,173564,1110,191.0,0,51.0,,,,,
1788571,173564,1190,0.0,0,49.0,,,,,
1788572,173564,1106,0.0,0,,,,,,
1788573,173564,1187,0.0,0,,,,,,
1788574,173564,1112,4.8,0,67.0,,,,,
1788575,173564,1114,4.8,0,,,,,,
1788576,173564,1062,3766.0,0,49.0,,,,,
1788577,173564,1104,0.0,0,,,,,,
1788578,173564,1018,0.0,0,,,,,,
1788579,173564,1098,0.0,0,,,,,,
1788580,173564,1162,0.0,0,,,,,,
1788581,173564,1165,0.0,0,,,,,,
1788582,173564,1166,0.0,0,,,,,,
1788583,173564,1177,0.0,0,,,,,,
1788584,173564,1178,0.0,0,,,,,,
1788585,173564,1003,0.0,0,,,,,,
1788586,173564,1007,0.0,0,,,,,,
1788587,173564,1079,0.0,0,,,,,,
1788588,173564,1089,0.0,0,,,,,,
1788589,173564,1090,0.0,0,,,,,,
1788590,173564,1091,0.0,0,,,,,,
1788591,173564,1093,0.0,0,,,,,,
1788592,173564,1210,0.0,0,,,,,,
1788593,173564,1211,0.0,0,,,,,,
1788594,173564,1215,0.0,0,,,,,,
1788595,173564,1217,0.0,0,,,,,,
1788596,173564,1218,0.0,0,,,,,,
1788597,173564,1222,0.0,0,,,,,,
1788598,173564,1224,0.0,0,,,,,,
1788599,173564,1225,0.0,0,,,,,,
1788600,173564,1226,0.0,0,,,,,,
1788601,173564,1253,85.0,0,,,,,,
1788602,173564,1258,29.8,0,,,,,,
1788603,173564,1261,0.0,0,,,,,,
1788604,173564,1263,0.1,14,,,,,,
1788605,173564,1264,0.9,62,,,,,,
1788606,173564,1272,0.0,0,,,,,,
1788607,173564,1275,5.7,70,,,,,,
1788608,173564,1278,0.0,0,,,,,,
1788609,173564,1280,0.0,0,,,,,,
1788610,173564,1283,0.0,0,,,,,,
1788611,173564,1004,99.8,3,,,,,,
1788612,173564,1005,0.0,0,,,,,,
1788613,173564,1109,2.7,0,,,,,,
1788614,173564,1051,0.2,3,,,,,,
1788615,173564,1087,0.0,0,,,,,,
1788616,173564,1092,0.0,0,,,,,,
1788617,173564,1095,0.0,0,,,,,,
1788618,173564,1212,0.0,0,,,,,,
1788619,173564,1213,0.0,0,,,,,,
1788620,173564,1214,0.0,0,,,,,,
1788621,173564,1216,0.0,0,,,,,,
1788622,173564,1219,0.0,0,,,,,,
1788623,173564,1220,0.0,0,,,,,,
1788624,173564,1221,0.0,0,,,,,,
1788625,173564,1223,0.0,0,,,,,,
1788626,173564,1227,0.0,0,,,,,,
1788627,173564,1167,0.0,0,,,,,,
1788628,173564,1170,0.0,0,,,,,,
1788629,173564,1175,0.0,0,,,,,,
1788630,173564,1259,0.0,0,,,,,,
1788631,173564,1260,0.0,0,,,,,,
1788632,173564,1262,0.0,0,,,,,,
1788633,173564,1265,21.6,70,,,,,,
1788634,173564,1266,6.0,70,,,,,,
1788635,173564,1268,37.3,70,,,,,,
1788636,173564,1269,19.5,70,,,,,,
1788637,173564,1270,1.0,56,,,,,,
1788638,173564,1271,0.1,5,,,,,,
1788639,173564,1276,0.0,0,,,,,,
1788640,173564,1277,1.1,12,,,,,,
1788641,173564,1279,0.0,0,,,,,,
1788642,173564,1292,44.7,0,,,,,,
1788643,173564,1293,20.9,0,,,,,,
1788644,173564,1105,0.0,0,68.0,,,,,
1788645,173564,1246,0.0,0,68.0,,,,,
1788646,173564,1242,0.0,0,68.0,,,,,
1788647,173564,1103,0.2,0,20.0,,,,,
1789064,173570,1186,0.0,0,68.0,,,,,
1789065,173570,1004,100.0,0,,,,,,
1789066,173570,1005,0.0,0,,,,,,
1789067,173570,1008,884.0,0,49.0,,,,,
1789068,173570,1051,0.0,0,,,,,,
1789069,173570,1109,0.6,0,,,,,,
1789070,173570,1167,0.0,0,,,,,,
1789071,173570,1170,0.0,0,,,,,,
1789072,173570,1175,0.0,0,,,,,,
1789073,173570,1087,0.0,0,,,,,,
1789074,173570,1092,0.0,0,,,,,,
1789075,173570,1095,0.0,0,,,,,,
1789076,173570,1212,0.0,0,,,,,,
1789077,173570,1213,0.0,0,,,,,,
1789078,173570,1214,0.0,0,,,,,,
1789079,173570,1216,0.0,0,,,,,,
1789080,173570,1219,0.0,0,,,,,,
1789081,173570,1220,0.0,0,,,,,,
1789082,173570,1221,0.0,0,,,,,,
1789083,173570,1223,0.0,0,,,,,,
1789084,173570,1227,0.0,0,,,,,,
1789085,173570,1259,0.0,0,,,,,,
1789086,173570,1260,0.0,0,,,,,,
1789087,173570,1262,0.0,0,,,,,,
1789088,173570,1265,8.6,1,,,,,,
1789089,173570,1266,1.0,1,,,,,,
1789090,173570,1268,6.7,1,,,,,,
1789091,173570,1269,2.9,1,,,,,,
1789092,173570,1270,0.0,0,,,,,,
1789093,173570,1271,0.0,0,,,,,,
1789094,173570,1276,0.0,0,,,,,,
1789095,173570,1277,0.0,0,,,,,,
1789096,173570,1279,0.0,0,,,,,,
1789097,173570,1292,6.7,0,,,,,,
1789098,173570,1293,2.9,0,,,,,,
1789099,173570,1003,0.0,0,,,,,,
1789100,173570,1007,0.0,0,,,,,,
1789101,173570,1079,0.0,0,,,,,,
1789102,173570,1089,0.0,0,,,,,,
1789103,173570,1090,0.0,0,,,,,,
1789104,173570,1091,0.0,0,,,,,,
1789105,173570,1093,0.0,0,,,,,,
1789106,173570,1162,0.0,0,,,,,,
1789107,173570,1165,0.0,0,,,,,,
1789108,173570,1166,0.0,0,,,,,,
1789109,173570,1178,0.0,0,,,,,,
1789110,173570,1210,0.0,0,,,,,,
1789111,173570,1211,0.0,0,,,,,,
1789112,173570,1215,0.0,0,,,,,,
1789113,173570,1217,0.0,0,,,,,,
1789114,173570,1218,0.0,0,,,,,,
1789115,173570,1222,0.0,0,,,,,,
1789116,173570,1224,0.0,0,,,,,,
1789117,173570,1225,0.0,0,,,,,,
1789118,173570,1226,0.0,0,,,,,,
1789119,173570,1253,0.0,0,,,,,,
1789120,173570,1258,85.2,0,,,,,,
1789121,173570,1261,0.0,0,,,,,,
1789122,173570,1263,12.2,1,,,,,,
1789123,173570,1264,63.4,1,,,,,,
1789124,173570,1272,0.0,0,,,,,,
1789125,173570,1275,0.0,0,,,,,,
1789126,173570,1278,0.0,0,,,,,,
1789127,173570,1280,0.0,0,,,,,,
1789128,173570,1283,95.0,0,,,,,,
1789129,173570,1105,0.0,0,68.0,,,,,
1789130,173570,1190,0.0,0,49.0,,,,,
1789131,173570,1062,3699.0,0,,,,,,
1789132,173570,1104,0.0,0,,,,,,
1789133,173570,1018,0.0,0,68.0,,,,,
1789134,173570,1106,0.0,0,49.0,,,,,
1789135,173570,1107,0.0,0,68.0,,,,,
1789136,173570,1108,0.0,0,68.0,,,,,
1789137,173570,1120,0.0,0,68.0,,,,,
1789138,173570,1122,0.0,0,68.0,,,,,
1789139,173570,1177,0.0,0,68.0,,,,,
1789140,173570,1187,0.0,0,68.0,,,,,
1789141,173570,1123,0.0,0,68.0,,,,,
1789142,173570,1057,0.0,0,68.0,,,,,
1789143,173570,1058,0.0,0,68.0,,,,,
1789144,173570,2000,0.0,0,68.0,,,,,
1789145,173570,1103,0.0,0,68.0,,,,,
1789146,173571,1018,0.0,0,,,,,,
1789147,173571,1098,0.0,0,,,,,,
1789148,173571,1186,0.0,0,68.0,,,,,
1789149,173571,1123,0.0,0,68.0,,,,,
1789150,173571,1057,0.0,0,68.0,,,,,
1789151,173571,1058,0.0,0,68.0,,,,,
1789152,173571,2000,0.0,0,68.0,,,,,
1789153,173571,1107,0.0,0,68.0,,,,,
1789154,173571,1108,0.0,0,68.0,,,,,
1789155,173571,1185,0.0,0,68.0,,,,,
1789156,173571,1120,0.0,0,68.0,,,,,
1789157,173571,1122,0.0,0,68.0,,,,,
1789158,173571,1180,122.4,0,10.0,,,,,
1789159,173571,1187,0.0,0,,,,,,
1789160,173571,1112,4.8,0,20.0,,,,,
1789161,173571,1114,4.8,0,,,,,,
1789162,173571,1104,0.0,0,,,,,,
1789163,173571,1106,0.0,0,,,,,,
1789164,173571,1062,3767.0,0,,,,,,
1789165,173571,1110,191.0,0,20.0,,,,,
1789166,173571,1190,0.0,0,49.0,,,,,
1789167,173571,1003,0.0,0,,,,,,
1789168,173571,1007,0.0,0,,,,,,
1789169,173571,1079,0.0,0,,,,,,
1789170,173571,1089,0.0,0,,,,,,
1789171,173571,1090,0.0,0,,,,,,
1789172,173571,1091,0.0,0,,,,,,
1789173,173571,1093,0.0,0,,,,,,
1789174,173571,1162,0.0,0,,,,,,
1789175,173571,1165,0.0,0,,,,,,
1789176,173571,1166,0.0,0,,,,,,
1789177,173571,1177,0.0,0,,,,,,
1789178,173571,1178,0.0,0,,,,,,
1789179,173571,1253,102.0,0,,,,,,
1789180,173571,1258,29.4,0,,,,,,
1789181,173571,1261,0.0,0,,,,,,
1789182,173571,1263,0.0,3,,,,,,
1789183,173571,1210,0.0,0,,,,,,
1789184,173571,1211,0.0,0,,,,,,
1789185,173571,1215,0.0,0,,,,,,
1789186,173571,1217,0.0,0,,,,,,
1789187,173571,1218,0.0,0,,,,,,
1789188,173571,1222,0.0,0,,,,,,
1789189,173571,1224,0.0,0,,,,,,
1789190,173571,1225,0.0,0,,,,,,
1789191,173571,1226,0.0,0,,,,,,
1789192,173571,1264,0.9,32,,,,,,
1789193,173571,1272,0.0,0,,,,,,
1789194,173571,1275,6.0,32,,,,,,
1789195,173571,1278,0.0,0,,,,,,
1789196,173571,1280,0.0,0,,,,,,
1789197,173571,1283,0.0,0,,,,,,
1789198,173571,1004,99.8,3,,,,,,
1789199,173571,1005,0.0,0,,,,,,
1789200,173571,1008,900.0,0,49.0,,,,,
1789201,173571,1051,0.2,3,,,,,,
1789202,173571,1087,0.0,0,,,,,,
1789203,173571,1092,0.0,0,,,,,,
1789204,173571,1095,0.0,0,,,,,,
1789205,173571,1212,0.0,0,,,,,,
1789206,173571,1213,0.0,0,,,,,,
1789207,173571,1214,0.0,0,,,,,,
1789208,173571,1216,0.0,0,,,,,,
1789209,173571,1219,0.0,0,,,,,,
1789210,173571,1220,0.0,0,,,,,,
1789211,173571,1221,0.0,0,,,,,,
1789212,173571,1223,0.0,0,,,,,,
1789213,173571,1227,0.0,0,,,,,,
1789214,173571,1167,0.0,0,,,,,,
1789215,173571,1170,0.0,0,,,,,,
1789216,173571,1175,0.0,0,,,,,,
1789217,173571,1259,0.0,0,,,,,,
1789218,173571,1260,0.0,0,,,,,,
1789219,173571,1262,0.0,0,,,,,,
1789220,173571,1265,20.6,32,,,,,,
1789221,173571,1266,6.2,32,,,,,,
1789222,173571,1268,35.9,32,,,,,,
1789223,173571,1269,21.2,32,,,,,,
1789224,173571,1270,1.4,32,,,,,,
1789225,173571,1271,0.3,11,,,,,,
1789226,173571,1276,0.0,0,,,,,,
1789227,173571,1277,0.0,0,,,,,,
1789228,173571,1279,0.0,0,,,,,,
1789229,173571,1292,42.9,0,,,,,,
1789230,173571,1293,23.1,0,,,,,,
1789231,173571,1105,0.0,0,68.0,,,,,
1789232,173571,1109,2.9,0,,,,,,
1789233,173571,1246,0.0,0,68.0,,,,,
1789234,173571,1242,0.0,0,68.0,,,,,
1789235,173571,1103,0.2,0,20.0,,,,,
1789236,173572,1062,3767.0,0,,,,,,
1789237,173572,1186,0.0,0,68.0,,,,,
1789238,173572,1190,0.0,0,49.0,,,,,
1789239,173572,1109,2.7,0,,,,,,
1789240,173572,1167,0.0,0,,,,,,
1789241,173572,1170,0.0,0,,,,,,
1789242,173572,1175,0.0,0,,,,,,
1789243,173572,1212,0.0,0,,,,,,
1789244,173572,1213,0.0,0,,,,,,
1789245,173572,1214,0.0,0,,,,,,
1789246,173572,1216,0.0,0,,,,,,
1789247,173572,1219,0.0,0,,,,,,
1789248,173572,1220,0.0,0,,,,,,
1789249,173572,1221,0.0,0,,,,,,
1789250,173572,1223,0.0,0,,,,,,
1789251,173572,1227,0.0,0,,,,,,
1789252,173572,1259,0.0,0,,,,,,
1789253,173572,1260,0.0,0,,,,,,
1789254,173572,1262,0.0,0,,,,,,
1789255,173572,1265,20.7,21,,,,,,
1789256,173572,1266,6.1,21,,,,,,
1789257,173572,1268,53.5,0,,,,,,
1789258,173572,1269,9.8,21,,,,,,
1789259,173572,1270,0.5,6,,,,,,
1789260,173572,1271,0.0,1,,,,,,
1789261,173572,1276,0.0,0,,,,,,
1789262,173572,1277,0.1,2,,,,,,
1789263,173572,1279,0.0,0,,,,,,
1789264,173572,1292,56.7,0,,,,,,
1789265,173572,1293,11.0,0,,,,,,
1789266,173572,1004,99.8,3,,,,,,
1789267,173572,1005,0.0,0,,,,,,
1789268,173572,1008,900.0,0,49.0,,,,,
1789269,173572,1051,0.2,3,,,,,,
1789270,173572,1087,0.0,0,,,,,,
1789271,173572,1092,0.0,0,,,,,,
1789272,173572,1095,0.0,0,,,,,,
1789273,173572,1162,0.0,0,,,,,,
1789274,173572,1165,0.0,0,,,,,,
1789275,173572,1166,0.0,0,,,,,,
1789276,173572,1177,0.0,0,,,,,,
1789277,173572,1178,0.0,0,,,,,,
1789278,173572,1187,0.0,0,,,,,,
1789279,173572,1210,0.0,0,,,,,,
1789280,173572,1211,0.0,0,,,,,,
1789281,173572,1215,0.0,0,,,,,,
1789282,173572,1217,0.0,0,,,,,,
1789283,173572,1218,0.0,0,,,,,,
1789284,173572,1222,0.0,0,,,,,,
1789285,173572,1224,0.0,0,,,,,,
1789286,173572,1225,0.0,0,,,,,,
1789287,173572,1226,0.0,0,,,,,,
1789288,173572,1253,100.0,0,,,,,,
1789289,173572,1258,27.7,0,,,,,,
1789290,173572,1261,0.0,0,,,,,,
1789291,173572,1263,0.0,6,,,,,,
1789292,173572,1264,0.5,21,,,,,,
1789293,173572,1272,0.0,0,,,,,,
1789294,173572,1275,2.8,21,,,,,,
1789295,173572,1278,0.0,0,,,,,,
1789296,173572,1280,0.0,0,,,,,,
1789297,173572,1283,0.0,0,,,,,,
1789298,173572,1003,0.0,0,,,,,,
1789299,173572,1007,0.0,0,,,,,,
1789300,173572,1079,0.0,0,,,,,,
1789301,173572,1089,0.0,0,,,,,,
1789302,173572,1090,0.0,0,,,,,,
1789303,173572,1091,0.0,0,,,,,,
1789304,173572,1093,0.0,0,,,,,,
1789305,173572,1104,0.0,0,,,,,,
1789306,173572,1105,0.0,0,68.0,,,,,
1789307,173572,1106,0.0,0,,,,,,
1789308,173572,1103,0.2,0,20.0,,,,,
1789309,173573,1186,0.0,0,68.0,,,,,
1789310,173573,1062,3699.0,0,,,,,,
1789311,173573,1003,0.0,1,,,,,,
1789312,173573,1007,0.0,1,,,,,,
1789313,173573,1079,0.0,0,,,,,,
1789314,173573,1089,0.0,0,,,,,,
1789315,173573,1090,0.0,0,,,,,,
1789316,173573,1091,0.0,0,,,,,,
1789317,173573,1093,0.0,0,,,,,,
1789318,173573,1098,0.0,0,,,,,,
1789319,173573,1101,0.0,0,,,,,,
1789320,173573,1104,0.0,0,,,,,,
1789321,173573,1162,0.0,0,,,,,,
1789322,173573,1165,0.0,0,,,,,,
1789323,173573,1166,0.0,0,,,,,,
1789324,173573,1177,0.0,0,,,,,,
1789325,173573,1178,0.0,0,,,,,,
1789326,173573,1187,0.0,0,,,,,,
1789327,173573,1258,11.56,0,,,,,,
1789328,173573,1275,2.665,2,,,,,,
1789329,173573,1004,100.0,1,,,,,,
1789330,173573,1005,0.0,0,,,,,,
1789331,173573,1008,884.0,0,49.0,,,,,
1789332,173573,1051,0.0,1,,,,,,
1789333,173573,1087,0.0,0,,,,,,
1789334,173573,1092,0.0,0,,,,,,
1789335,173573,1095,0.0,0,,,,,,
1789336,173573,1167,0.0,0,,,,,,
1789337,173573,1170,0.0,0,,,,,,
1789338,173573,1175,0.0,0,,,,,,
1789339,173573,1265,10.9,2,,,,,,
1789340,173573,1266,0.66,2,,,,,,
1789341,173573,1268,67.889,2,,,,,,
1789342,173573,1269,12.53,2,,,,,,
1789343,173573,1270,0.957,2,,,,,,
1789344,173573,1292,70.554,0,,,,,,
1789345,173573,1293,13.486,0,,,,,,
1789346,173573,1105,0.0,0,68.0,,,,,
1789347,173573,1106,0.0,0,,,,,,
1789348,173573,1190,0.0,0,49.0,,,,,
1789349,173573,1103,0.0,0,68.0,,,,,
1789465,173576,1186,0.0,0,68.0,,,,,
1789466,173576,1178,0.0,0,,,,,,
1789467,173576,1253,0.0,0,,,,,,
1789468,173576,1258,19.62,0,,,,,,
1789469,173576,1263,0.39,238,,,,,,
1789470,173576,1264,0.24,238,,,,,,
1789471,173576,1275,0.2,238,,,,,,
1789472,173576,1003,0.0,1,,,,,,
1789473,173576,1007,0.0,1,,,,,,
1789474,173576,1162,0.0,0,,,,,,
1789475,173576,1165,0.0,0,,,,,,
1789476,173576,1166,0.0,0,,,,,,
1789477,173576,1079,0.0,0,,,,,,
1789478,173576,1089,0.0,0,,,,,,
1789479,173576,1090,0.0,0,,,,,,
1789480,173576,1091,0.0,0,,,,,,
1789481,173576,1093,0.0,0,,,,,,
1789482,173576,1098,0.0,0,,,,,,
1789483,173576,1101,0.0,0,,,,,,
1789484,173576,1104,0.0,0,,,,,,
1789485,173576,1004,100.0,1,,,,,,
1789486,173576,1005,0.0,0,,,,,,
1789487,173576,1008,884.0,0,49.0,,,,,
1789488,173576,1051,0.0,1,,,,,,
1789489,173576,1087,0.0,0,,,,,,
1789490,173576,1092,0.0,0,,,,,,
1789491,173576,1095,0.0,0,,,,,,
1789492,173576,1167,0.0,0,,,,,,
1789493,173576,1170,0.0,0,,,,,,
1789494,173576,1175,0.0,0,,,,,,
1789495,173576,1265,16.67,238,,,,,,
1789496,173576,1266,1.05,238,,,,,,
1789497,173576,1268,34.9,238,,,,,,
1789498,173576,1269,39.08,238,,,,,,
1789499,173576,1270,1.79,238,,,,,,
1789500,173576,1292,35.11,0,,,,,,
1789501,173576,1293,40.87,0,,,,,,
1789502,173576,1105,0.0,0,68.0,,,,,
1789503,173576,1190,0.0,0,49.0,,,,,
1789504,173576,1062,3699.0,0,,,,,,
1789505,173576,1246,0.0,0,68.0,,,,,
1789506,173576,1242,0.0,0,68.0,,,,,
1789507,173576,1106,0.0,0,49.0,,,,,
1789508,173576,1107,0.0,0,68.0,,,,,
1789509,173576,1108,0.0,0,68.0,,,,,
1789510,173576,1120,0.0,0,68.0,,,,,
1789511,173576,1122,0.0,0,68.0,,,,,
1789512,173576,1177,0.0,0,68.0,,,,,
1789513,173576,1018,0.0,0,68.0,,,,,
1789514,173576,1185,24.7,69,43.0,0.3,165.0,,,
1789515,173576,1187,0.0,0,68.0,,,,,
1789516,173576,1109,14.4,0,51.0,,,,,
1789517,173576,1123,0.0,0,68.0,,,,,
1789518,173576,1057,0.0,0,68.0,,,,,
1789519,173576,1058,0.0,0,68.0,,,,,
1789520,173576,2000,0.0,0,68.0,,,,,
1789521,173576,1103,0.0,0,68.0,,,,,
1789522,173577,1186,0.0,0,68.0,,,,,
1789523,173577,1110,10000.0,0,67.0,,,,,
1789524,173577,1062,3774.0,0,,,,,,
1789525,173577,1190,0.0,0,49.0,,,,,
1789526,173577,1114,250.0,0,51.0,,,,,
1789527,173577,1004,100.0,1,,,,,,
1789528,173577,1005,0.0,0,,,,,,
1789529,173577,1008,902.0,0,49.0,,,,,
1789530,173577,1051,0.0,1,,,,,,
1789531,173577,1087,0.0,0,,,,,,
1789532,173577,1092,0.0,0,,,,,,
1789533,173577,1095,0.0,0,,,,,,
1789534,173577,1167,0.0,0,,,,,,
1789535,173577,1170,0.0,0,,,,,,
1789536,173577,1175,0.0,0,,,,,,
1789537,173577,1265,10.63,2,,,,,,
1789538,173577,1266,2.799,2,,,,,,
1789539,173577,1268,20.653,2,,,,,,
1789540,173577,1269,0.935,2,,,,,,
1789541,173577,1270,0.935,2,,,,,,
1789542,173577,1271,0.935,2,,,,,,
1789543,173577,1276,0.935,2,,,,,,
1789544,173577,1277,10.422,2,,,,,,
1789545,173577,1279,7.328,2,,,,,,
1789546,173577,1292,46.711,0,,,,,,
1789547,173577,1293,22.541,0,,,,,,
1789548,173577,1003,0.0,1,,,,,,
1789549,173577,1007,0.0,1,,,,,,
1789550,173577,1079,0.0,0,,,,,,
1789551,173577,1089,0.0,0,,,,,,
1789552,173577,1090,0.0,0,,,,,,
1789553,173577,1091,0.0,0,,,,,,
1789554,173577,1093,0.0,0,,,,,,
1789555,173577,1098,0.0,0,,,,,,
1789556,173577,1101,0.0,0,,,,,,
1789557,173577,1104,100000.0,1,,,,,,
1789558,173577,1162,0.0,0,,,,,,
1789559,173577,1166,0.0,0,,,,,,
1789560,173577,1177,0.0,0,,,,,,
1789561,173577,1178,0.0,0,,,,,,
1789562,173577,1187,0.0,0,,,,,,
1789563,173577,1253,570.0,1,,,,,,
1789564,173577,1258,22.608,0,,,,,,
1789565,173577,1264,3.568,2,,,,,,
1789566,173577,1272,10.968,2,,,,,,
1789567,173577,1275,8.309,2,,,,,,
1789568,173577,1278,6.898,2,,,,,,
1789569,173577,1280,0.935,2,,,,,,
1789570,173577,1105,30000.0,1,,,,,,
1789571,173577,1106,30000.0,1,,,,,,
1789572,173577,1103,0.0,0,68.0,,,,,
1789573,173578,1186,0.0,0,68.0,,,,,
1789574,173578,1110,332.0,0,67.0,,,,,
1789575,173578,1062,3774.0,0,,,,,,
1789576,173578,1114,8.3,0,51.0,,,,,
1789577,173578,1190,0.0,0,49.0,,,,,
1789578,173578,1003,0.0,1,,,,,,
1789579,173578,1007,0.0,1,,,,,,
1789580,173578,1079,0.0,0,,,,,,
1789581,173578,1089,0.0,0,,,,,,
1789582,173578,1090,0.0,0,,,,,,
1789583,173578,1091,0.0,0,,,,,,
1789584,173578,1093,0.0,0,,,,,,
1789585,173578,1098,0.0,0,,,,,,
1789586,173578,1101,0.0,0,,,,,,
1789587,173578,1104,0.0,0,,,,,,
1789588,173578,1162,0.0,0,,,,,,
1789589,173578,1165,0.0,0,,,,,,
1789590,173578,1166,0.0,0,,,,,,
1789591,173578,1177,0.0,0,,,,,,
1789592,173578,1178,0.0,0,,,,,,
1789593,173578,1187,0.0,0,,,,,,
1789594,173578,1253,710.0,1,,,,,,
1789595,173578,1258,29.892,0,,,,,,
1789596,173578,1263,0.103,2,,,,,,
1789597,173578,1264,6.525,2,,,,,,
1789598,173578,1272,10.656,2,,,,,,
1789599,173578,1275,7.514,2,,,,,,
1789600,173578,1278,10.137,2,,,,,,
1789601,173578,1280,1.973,2,,,,,,
1789602,173578,1004,100.0,1,,,,,,
1789603,173578,1005,0.0,0,,,,,,
1789604,173578,1008,902.0,0,49.0,,,,,
1789605,173578,1051,0.0,1,,,,,,
1789606,173578,1087,0.0,0,,,,,,
1789607,173578,1092,0.0,0,,,,,,
1789608,173578,1095,0.0,0,,,,,,
1789609,173578,1265,16.646,2,,,,,,
1789610,173578,1167,0.0,0,,,,,,
1789611,173578,1170,0.0,0,,,,,,
1789612,173578,1175,0.0,0,,,,,,
1789613,173578,1266,3.887,2,,,,,,
1789614,173578,1268,14.752,2,,,,,,
1789615,173578,1269,2.014,2,,,,,,
1789616,173578,1270,1.327,2,,,,,,
1789617,173578,1271,1.756,2,,,,,,
1789618,173578,1276,3.025,2,,,,,,
1789619,173578,1277,5.986,2,,,,,,
1789620,173578,1279,5.589,2,,,,,,
1789621,173578,1292,33.841,0,,,,,,
1789622,173578,1293,31.867,0,,,,,,
1789623,173578,1105,0.0,0,68.0,,,,,
1789624,173578,1106,0.0,0,,,,,,
1789625,173578,1103,0.0,0,68.0,,,,,
1790672,173592,1246,0.0,0,51.0,,,,,
1790673,173592,1278,0.0,9,1.0,0.0,0.0,,,
1790674,173592,1280,0.0,9,1.0,0.0,0.0,,,
1790675,173592,1312,0.0,9,1.0,0.0,0.0,,,
1790676,173592,1018,0.0,0,39.0,,,,,
1790677,173592,1075,0.0,6,1.0,0.0,0.0,,,
1790678,173592,1090,5.0,18,1.0,3.0,6.0,,,
1790679,173592,1177,4.0,3,1.0,4.0,4.0,,,
1790680,173592,1184,0.0,3,1.0,0.0,0.0,,,
1790681,173592,1014,0.0,6,1.0,0.0,0.0,,,
1790682,173592,1057,0.0,0,39.0,,,,,
1790683,173592,1058,0.0,0,39.0,,,,,
1790684,173592,1276,0.0,9,1.0,0.0,0.0,,,
1790685,173592,1242,0.0,0,39.0,,,,,
1790686,173592,1186,0.0,0,39.0,,,,,
1790687,173592,1187,4.0,0,51.0,,,,,
1790688,173592,1190,4.0,0,49.0,,,,,
1790689,173592,1333,0.0,9,1.0,0.0,0.0,,,
1790690,173592,1089,0.3,18,1.0,0.15,0.51,,,
1790691,173592,1079,0.0,3,1.0,0.0,0.0,,,
1790692,173592,1130,0.0,9,1.0,0.0,0.0,,,
1790693,173592,1131,0.0,9,1.0,0.0,0.0,,,
1790694,173592,1162,0.0,3,1.0,0.0,0.0,,,
1790695,173592,1165,0.015,9,1.0,0.01,0.02,,,
1790696,173592,1166,0.087,9,1.0,0.074,0.11,,,
1790697,173592,1098,0.019,18,1.0,0.019,0.027,,,
1790698,173592,1101,0.033,18,1.0,0.015,0.048,,,
1790699,173592,1105,13.0,3,1.0,5.0,23.0,,,
1790700,173592,1108,0.0,9,1.0,0.0,1.0,,,
1790701,173592,1112,0.1,2,1.0,0.0,0.2,,,
1790702,173592,1120,1.0,9,1.0,0.0,1.0,,,
1790703,173592,1253,26.0,9,1.0,19.0,31.0,,,
1790704,173592,1301,0.049,9,1.0,0.045,0.056,,,
1790705,173592,1303,0.002,9,1.0,0.0,0.007,,,
1790706,173592,1263,0.013,9,1.0,0.003,0.064,,,
1790707,173592,1272,0.004,9,1.0,0.0,0.006,,,
1790708,173592,1273,0.133,9,1.0,0.124,0.145,,,
1790709,173592,1317,0.036,9,1.0,0.0,0.077,,,
1790710,173592,1323,0.026,9,1.0,0.021,0.028,,,
1790711,173592,1405,0.001,9,1.0,0.0,0.002,,,
1790712,173592,1409,0.0,9,1.0,0.0,0.0,,,
1790713,173592,1411,0.0,9,1.0,0.0,0.0,,,
1790714,173592,1003,1.32,18,1.0,0.57,1.79,,,
1790715,173592,1175,0.03,9,1.0,0.022,0.04,,,
1790716,173592,1180,32.8,0,,,,,,
1790717,173592,1128,0.0,9,1.0,0.0,0.0,,,
1790718,173592,1129,0.0,9,1.0,0.0,0.0,,,
1790719,173592,1167,0.054,9,1.0,0.03,0.07,,,
1790720,173592,1259,0.006,9,1.0,0.0,0.047,,,
1790721,173592,1260,0.004,9,1.0,0.0,0.036,,,
1790722,173592,1262,0.036,9,1.0,0.007,0.059,,,
1790723,173592,1267,0.135,9,1.0,0.127,0.148,,,
1790724,173592,1087,28.0,18,1.0,18.0,47.0,,,
1790725,173592,1092,64.0,18,1.0,49.0,98.0,,,
1790726,173592,1095,0.17,18,1.0,0.1,0.26,,,
